 0.137500   24.41956   22.64227   20.86498   19.08769   17.31040   15.53311   13.75582   11.97853   10.20124    8.42395    6.64666    4.86937   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.136646   24.94792   23.14324   21.33856   19.53387   17.72919   15.92451   14.11982   12.31514   10.51046    8.70578    6.90109    5.09641   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.135802   25.49405   23.66147   21.82889   19.99632   18.16374   16.33116   14.49858   12.66600   10.83342    9.00084    7.16826    5.33568   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.134969   26.05856   24.19757   22.33657   20.47558   18.61459   16.75360   14.89260   13.03161   11.17062    9.30962    7.44863    5.58764    3.72665   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.134146   26.64208   24.75214   22.86220   20.97226   19.08232   17.19238   15.30245   13.41251   11.52257    9.63263    7.74269    5.85275    3.96282   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.133333   27.24526   25.32583   23.40640   21.48697   19.56753   17.64810   15.72867   13.80924   11.88981    9.97038    8.05095    6.13152    4.21208   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.132530   27.86879   25.91930   23.96981   22.02033   20.07084   18.12135   16.17187   14.22238   12.27289   10.32341    8.37392    6.42443    4.47495   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.131737   28.51337   26.53325   24.55313   22.57301   20.59289   18.61276   16.63264   14.65252   12.67240   10.69228    8.71216    6.73204    4.75192   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.130952   29.17974   27.16839   25.15704   23.14569   21.13433   19.12298   17.11163   15.10028   13.08893   11.07758    9.06623    7.05487    5.04352   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.130178   29.86866   27.82547   25.78227   23.73908   21.69588   19.65269   17.60949   15.56630   13.52310   11.47991    9.43671    7.39352    5.35032   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.129412   30.58093   28.50526   26.42959   24.35392   22.27825   20.20258   18.12691   16.05124   13.97557   11.89990    9.82423    7.74856    5.67288    3.59721   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.128655   31.31738   29.20858   27.09978   24.99098   22.88219   20.77339   18.66459   16.55580   14.44700   12.33820   10.22941    8.12061    6.01181    3.90302   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.127907   32.07885   29.93626   27.79366   25.65107   23.50847   21.36588   19.22329   17.08069   14.93810   12.79551   10.65291    8.51032    6.36773    4.22513   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.127168   32.86625   30.68917   28.51209   26.33500   24.15792   21.98084   19.80376   17.62668   15.44960   13.27252   11.09544    8.91836    6.74128    4.56419   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.126437   33.68050   31.46822   29.25594   27.04366   24.83138   22.61910   20.40682   18.19454   15.98226   13.76998   11.55769    9.34541    7.13313    4.92085   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.125714   34.52259   32.27437   30.02616   27.77794   25.52973   23.28151   21.03329   18.78508   16.53686   14.28865   12.04043    9.79222    7.54400    5.29578   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.125000   35.39351   33.10860   30.82369   28.53879   26.25388   23.96897   21.68406   19.39915   17.11424   14.82934   12.54443   10.25952    7.97461    5.68970    3.40479   2.807   2.569   2.347   2.140   1.946   1.765
 0.124294   36.29433   33.97194   31.64956   29.32718   27.00479   24.68241   22.36003   20.03764   17.71526   15.39288   13.07049   10.74811    8.42573    6.10335    3.78096   2.807   2.569   2.347   2.140   1.946   1.765
 0.123596   37.22613   34.86547   32.50480   30.14414   27.78347   25.42281   23.06214   20.70148   18.34081   15.98014   13.61948   11.25881    8.89815    6.53748    4.17682   2.807   2.569   2.347   2.140   1.946   1.765
 0.122905   38.19008   35.79030   33.39052   30.99074   28.59095   26.19117   23.79139   21.39161   18.99183   16.59205   14.19227   11.79248    9.39270    6.99292    4.59314   2.807   2.569   2.347   2.140   1.946   1.765
 0.122222   39.18737   36.74761   34.30785   31.86809   29.42833   26.98857   24.54881   22.10905   19.66930   17.22954   14.78978   12.35002    9.91026    7.47050    5.03074   2.807   2.569   2.347   2.140   1.946   1.765
 0.121547   40.21924   37.73862   35.25799   32.77736   30.29674   27.81611   25.33548   22.85486   20.37423   17.89360   15.41298   12.93235   10.45172    7.97110    5.49047    3.00984   2.569   2.347   2.140   1.946   1.765
 0.120879   41.28702   38.76460   36.24219   33.71977   31.19736   28.67494   26.15253   23.63011   21.10770   18.58529   16.06287   13.54046   11.01804    8.49563    5.97321    3.45080   2.569   2.347   2.140   1.946   1.765
 0.120219   42.39206   39.82690   37.26175   34.69659   32.13144   29.56629   27.00113   24.43598   21.87082   19.30567   16.74051   14.17536   11.61021    9.04505    6.47990    3.91474   2.569   2.347   2.140   1.946   1.765
 0.119565   43.53579   40.92691   38.31803   35.70916   33.10028   30.49140   27.88252   25.27364   22.66476   20.05589   17.44701   14.83813   12.22925    9.62037    7.01150    4.40262   2.569   2.347   2.140   1.946   1.765
 0.118919   44.71972   42.06610   39.41248   36.75885   34.10523   31.45161   28.79799   26.14437   23.49075   20.83713   18.18350   15.52988   12.87626   10.22264    7.56902    4.91540   2.569   2.347   2.140   1.946   1.765
 0.118280   45.94541   43.24599   40.54657   37.84715   35.14773   32.44831   29.74889   27.04947   24.35005   21.65063   18.95121   16.25179   13.55237   10.85295    8.15353    5.45411    2.75470   2.347   2.140   1.946   1.765
 0.117647   47.21450   44.46819   41.72188   38.97557   36.22926   33.48295   30.73663   27.99032   25.24401   22.49770   19.75139   17.00508   14.25877   11.51246    8.76615    6.01984    3.27353   2.347   2.140   1.946   1.765
 0.117021   48.52871   45.73438   42.94005   40.14571   37.35138   34.55704   31.76271   28.96838   26.17404   23.37971   20.58538   17.79104   14.99671   12.20238    9.40804    6.61371    3.81938   2.347   2.140   1.946   1.765
 0.116402   49.88986   47.04633   44.20280   41.35927   38.51574   35.67221   32.82868   29.98514   27.14161   24.29808   21.45455   18.61102   15.76749   12.92396   10.08043    7.23690    4.39337   2.347   2.140   1.946   1.765
 0.115789   51.29983   48.40589   45.51194   42.61800   39.72405   36.83011   33.93616   31.04222   28.14827   25.25433   22.36038   19.46644   16.57249   13.67855   10.78460    7.89066    4.99671   2.347   2.140   1.946   1.765
 0.115183   52.76062   49.81500   46.86938   43.92375   40.97813   38.03251   35.08688   32.14126   29.19564   26.25002   23.30439   20.35877   17.41315   14.46753   11.52190    8.57628    5.63066    2.68503   2.140   1.946   1.765
 0.114583   54.27432   51.27571   48.27710   45.27848   42.27987   39.28126   36.28265   33.28404   30.28543   27.28681   24.28820   21.28959   18.29098   15.29237   12.29376    9.29514    6.29653    3.29792   2.140   1.946   1.765
 0.113990   55.84312   52.79016   49.73720   46.68424   43.63127   40.57831   37.52535   34.47239   31.41942   28.36646   25.31350   22.26054   19.20757   16.15461   13.10165   10.04869    6.99572    3.94276   2.140   1.946   1.765
 0.113402   57.46935   54.36062   51.25189   48.14316   45.03444   41.92571   38.81698   35.70825   32.59952   29.49079   26.38207   23.27334   20.16461   17.05588   13.94715   10.83842    7.72970    4.62097   2.140   1.946   1.765
 0.112821   59.15543   55.98946   52.82350   49.65753   46.49157   43.32560   40.15964   36.99367   33.82771   30.66174   27.49578   24.32981   21.16385   17.99788   14.83192   11.66595    8.49999    5.33402    2.16806   1.946   1.765
 0.112245   60.90393   57.67920   54.45447   51.22974   48.00500   44.78027   41.55554   38.33081   35.10608   31.88135   28.65661   25.43188   22.20715   18.98242   15.75769   12.53296    9.30822    6.08349    2.85876   1.946   1.765
 0.111675   62.71756   59.43247   56.14738   52.86229   49.57720   46.29211   43.00702   39.72193   36.43684   33.15174   29.86665   26.58156   23.29647   20.01138   16.72629   13.44120   10.15611    6.87102    3.58593   1.946   1.765
 0.111111   64.59917   61.25206   57.90495   54.55785   51.21074   47.86363   44.51653   41.16942   37.82231   34.47520   31.12810   27.78099   24.43388   21.08677   17.73967   14.39256   11.04545    7.69834    4.35124   1.946   1.765
 0.110553   66.55177   63.14092   59.73007   56.31922   52.90837   49.49751   46.08666   42.67581   39.26496   35.85411   32.44326   29.03241   25.62156   22.21071   18.79986   15.38900   11.97815    8.56730    5.15645   1.946   1.765
 0.110000   68.57854   65.10215   61.62575   58.14936   54.67296   51.19657   47.72017   44.24378   40.76739   37.29099   33.81460   30.33820   26.86181   23.38541   19.90902   16.43262   12.95623    9.47983    6.00344    2.52704   1.765
 0.109453   70.68286   67.13904   63.59522   60.05141   56.50759   52.96378   49.41996   45.87614   42.33233   38.78851   35.24470   31.70088   28.15706   24.61325   21.06943   17.52562   13.98180   10.43798    6.89417    3.35035   1.765
 0.108911   72.86827   69.25507   65.64187   62.02868   58.41548   54.80228   51.18909   47.57589   43.96269   40.34950   36.73630   33.12310   29.50991   25.89671   22.28351   18.67032   15.05712   11.44392    7.83073    4.21753   1.765
 0.108374   75.13855   71.45392   67.76930   64.08468   60.40005   56.71543   53.03081   49.34618   45.66156   41.97694   38.29231   34.60769   30.92307   27.23845   23.55382   19.86920   16.18458   12.49995    8.81533    5.13071   1.765
 0.107843   77.49769   73.73950   69.98132   66.22313   62.46494   58.70675   54.94857   51.19038   47.43219   43.67400   39.91582   36.15763   32.39944   28.64125   24.88306   21.12488   17.36669   13.60850    9.85031    6.09213    2.33394
 0.107317   79.94994   76.11595   72.28196   68.44798   64.61399   60.78000   56.94602   53.11203   49.27804   45.44405   41.61007   37.77608   33.94209   30.10810   26.27412   22.44013   18.60614   14.77215   10.93817    7.10418    3.27019
 0.106796   82.49979   78.58767   74.67554   70.76341   66.85129   62.93916   59.02704   55.11491   51.20278   47.29066   43.37853   39.46641   35.55428   31.64215   27.73003   23.81790   19.90578   15.99365   12.08152    8.16940    4.25727
 0.106280   85.15203   81.15932   77.16660   73.17389   69.18118   65.18846   61.19575   57.20304   53.21032   49.21761   45.22490   41.23218   37.23947   33.24676   29.25404   25.26133   21.26862   17.27591   13.28319    9.29048    5.29777
 0.105769   87.91174   83.83587   79.76001   75.68414   71.60827   67.53241   63.45654   59.38068   55.30481   51.22894   47.15308   43.07721   39.00135   34.92548   30.84961   26.77375   22.69788   18.62202   14.54615   10.47029    6.39442
 0.105263   90.78434   86.62263   82.46092   78.29921   74.13750   69.97579   65.81408   61.65237   57.49067   53.32896   49.16725   45.00554   40.84383   36.68212   32.52041   28.35870   24.19699   20.03529   15.87358   11.71187    7.55016
 0.104762   93.77559   89.52522   85.27485   81.02447   76.77410   72.52372   68.27335   64.02297   59.77260   55.52222   51.27185   47.02147   42.77110   38.52072   34.27035   30.01998   25.76960   21.51923   17.26885   13.01848    8.76810
 0.104265   96.89167   92.54967   88.20766   83.86566   79.52365   75.18165   70.83964   66.49764   62.15563   57.81363   53.47162   49.12962   44.78761   40.44561   36.10360   31.76160   27.41960   23.07759   18.73559   14.39358   10.05158
 0.103774  100.13914   95.70239   91.26564   86.82889   82.39214   77.95539   73.51864   69.08189   64.64514   60.20839   55.77164   51.33489   46.89814   42.46139   38.02464   33.58789   29.15114   24.71439   20.27763   15.84088   11.40413
 0.103286  103.52504   98.99027   94.45550   89.92072   85.38595   80.85118   76.31640   71.78163   67.24686   62.71208   58.17731   53.64254   49.10776   44.57299   40.03822   35.50344   30.96867   26.43389   21.89912   17.36435   12.82957
 0.102804  107.05690  102.42065   97.78440   93.14816   88.51191   83.87566   79.23942   74.60317   69.96692   65.33068   60.69443   56.05818   51.42194   46.78569   42.14944   37.51320   32.87695   28.24070   23.60446   18.96821   14.33196
 0.102326  110.74277  106.00142  101.26006   96.51870   91.77735   87.03599   82.29464   77.55328   72.81193   68.07057   63.32922   58.58786   53.84650   49.10515   44.36379   39.62244   34.88108   30.13973   25.39837   20.65701   15.91566
 0.101852  114.59132  109.74102  104.89072  100.04042   95.19012   90.33982   85.48953   80.63923   75.78893   70.93863   66.08833   61.23803   56.38773   51.53743   46.68713   41.83683   36.98653   32.13623   27.28594   22.43564   17.58534
 0.101382  118.61184  113.64855  108.68526  103.72197   98.75868   93.79539   88.83210   83.86880   78.90551   73.94222   68.97893   64.01564   59.05235   54.08906   49.12577   44.16247   39.19918   34.23589   29.27260   24.30931   19.34602
 0.100917  122.81434  117.73378  112.65322  107.57265  102.49209   97.41153   92.33097   87.25041   82.16985   77.08929   72.00872   66.92816   61.84760   56.76704   51.68648   46.60592   41.52536   36.44479   31.36423   26.28367   21.20311
 0.100457  127.20958  122.00723  116.80487  111.60251  106.40015  101.19779   95.99544   90.79308   85.59072   80.38836   75.18601   69.98365   64.78129   59.57893   54.37658   49.17422   43.97186   38.76950   33.56715   28.36479   23.16243
 0.100000  131.80920  126.48025  121.15131  115.82236  110.49341  105.16446   99.83552   94.50657   89.17762   83.84868   78.51973   73.19078   67.86183   62.53289   57.20394   51.87499   46.54605   41.21710   35.88815   30.55920   25.23026
