 0.118919    6.24221   10.22264   14.20307   18.18350   22.16394   26.14437   30.12480   34.10523   38.08566   42.06610
 0.118280    6.80382   10.85295   14.90208   18.95121   23.00034   27.04947   31.09860   35.14773   39.19686   43.24599
 0.117647    7.39300   11.51246   15.63193   19.75139   23.87086   27.99032   32.10979   36.22926   40.34872   44.46819
 0.117021    8.01088   12.20238   16.39388   20.58538   24.77688   28.96838   33.15988   37.35138   41.54288   45.73438
 0.116402    8.65867   12.92396   17.18926   21.45455   25.71985   29.98514   34.25044   38.51574   42.78103   47.04633
 0.115789    9.33763   13.67855   18.01946   22.36038   26.70130   31.04222   35.38313   39.72405   44.06497   48.40589
 0.115183   10.04909   14.46753   18.88596   23.30439   27.72283   32.14126   36.55970   40.97813   45.39656   49.81500
 0.114583   10.79445   15.29237   19.79028   24.28820   28.78612   33.28404   37.78195   42.27987   46.77779   51.27571
 0.113990   11.57517   16.15461   20.73405   25.31350   29.89294   34.47239   39.05183   43.63127   48.21072   52.79016
 0.113402   12.39279   17.05588   21.71897   26.38207   31.04516   35.70825   40.37134   45.03444   49.69753   54.36062
 0.112821   13.24894   17.99788   22.74683   27.49578   32.24473   36.99367   41.74262   46.49157   51.24052   55.98946
 0.112245   14.14532   18.98242   23.81952   28.65661   33.49371   38.33081   43.16791   48.00500   52.84210   57.67920
 0.111675   15.08375   20.01138   24.93902   29.86665   34.79429   39.72193   44.64956   49.57720   54.50483   59.43247
 0.111111   16.06611   21.08677   26.10743   31.12810   36.14876   41.16942   46.19008   51.21074   56.23140   61.25206
 0.110553   17.09443   22.21071   27.32698   32.44326   37.55954   42.67581   47.79209   52.90837   58.02464   63.14092
 0.110000   18.17082   23.38541   28.60000   33.81460   39.02919   44.24378   49.45837   54.67296   59.88756   65.10215
 0.109453   19.29752   24.61325   29.92897   35.24470   40.56042   45.87614   51.19187   56.50759   61.82332   67.13904
 0.108911   20.47692   25.89671   31.31651   36.73630   42.15610   47.57589   52.99569   58.41548   63.83528   69.25507
 0.108374   21.71151   27.23845   32.76538   38.29231   43.81925   49.34618   54.87312   60.40005   65.92699   71.45392
 0.107843   23.00397   28.64125   34.27853   39.91582   45.55310   51.19038   56.82766   62.46494   68.10222   73.73950
 0.107317   24.35712   30.10810   35.85908   41.61007   47.36105   53.11203   58.86301   64.61399   70.36497   76.11595
 0.106796   25.77397   31.64215   37.51034   43.37853   49.24672   55.11491   60.98310   66.85129   72.71948   78.58767
 0.106280   27.25769   33.24676   39.23583   45.22490   51.21397   57.20304   63.19211   69.18118   75.17025   81.15932
 0.105769   28.81168   34.92548   41.03928   47.15308   53.26688   59.38068   65.49448   71.60827   77.72207   83.83587
 0.105263   30.43956   36.68212   42.92468   49.16725   55.40981   61.65237   67.89494   74.13750   80.38006   86.62263
 0.104762   32.14516   38.52072   44.89629   51.27185   57.64741   64.02297   70.39853   76.77410   83.14966   89.52522
 0.104265   33.93260   40.44561   46.95862   53.47162   59.98463   66.49764   73.01065   79.52365   86.03666   92.54967
 0.103774   35.80626   42.46139   49.11651   55.77164   62.42676   69.08189   75.73702   82.39214   89.04727   95.70239
 0.103286   37.77083   44.57299   51.37515   58.17731   64.97947   71.78163   78.58379   85.38595   92.18811   98.99027
 0.102804   39.83132   46.78569   53.74006   60.69443   67.64880   74.60317   81.55754   88.51191   95.46628  102.42065
 0.102326   41.99312   49.10515   56.21718   63.32922   70.44125   77.55328   84.66532   91.77735   98.88938  106.00142
 0.101852   44.26198   51.53743   58.81288   66.08833   73.36378   80.63923   87.91467   95.19012  102.46557  109.74102
 0.101382   46.64412   54.08906   61.53399   68.97893   76.42387   83.86880   91.31374   98.75868  106.20361  113.64855
 0.100917   49.14620   56.76704   64.38788   72.00872   79.62957   87.25041   94.87125  102.49209  110.11293  117.73378
 0.100457   51.77540   59.57893   67.38247   75.18601   82.98954   90.79308   98.59662  106.40015  114.20369  122.00723
 0.100000   54.53947   62.53289   70.52631   78.51973   86.51315   94.50657  102.49999  110.49341  118.48683  126.48025
